refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 1.52182 , 4,1,1,2540,' 2014-07-03 09:54:00',3.514367,cluster5
 1.52182 , 4,1,1,2540,' 2014-07-03 09:54:00',3.514367,cluster5
 1.52182 , 4,1,1,2540,' 2014-07-03 09:54:00',3.514367,cluster5
 0.480633 , 6,3,0,10590,' 2014-05-31 17:59:00',1.61018,cluster7
 0.480633 , 6,3,0,10590,' 2014-05-31 17:59:00',1.61018,cluster7
 1.64653 , 2,3,1,9010,' 2014-06-10 16:01:00',2.1431,cluster4
 0.155151 , 5,2,1,5160,' 2014-06-20 12:16:00',0.490767,cluster11
 0.6053 , 6,3,0,11540,' 2014-07-05 18:54:00',1.033183,cluster8
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.512733 , 6,1,0,1390,' 2014-06-21 08:39:00',1.753783,cluster7
 0.512733 , 6,1,0,1390,' 2014-06-21 08:39:00',1.753783,cluster7
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.6114 , 5,1,1,370,' 2014-06-20 07:37:00',1.072383,cluster7
 0.6114 , 5,1,1,370,' 2014-06-20 07:37:00',1.072383,cluster7
 1.64653 , 2,3,1,9010,' 2014-06-10 16:01:00',2.1431,cluster4
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.480633 , 6,3,0,10590,' 2014-05-31 17:59:00',1.61018,cluster7
 0.480633 , 6,3,0,10590,' 2014-05-31 17:59:00',1.61018,cluster7
 0.512733 , 6,1,0,1390,' 2014-06-21 08:39:00',1.753783,cluster7
 0.512733 , 6,1,0,1390,' 2014-06-21 08:39:00',1.753783,cluster7
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.86027 , 1,3,1,8070,' 2014-06-09 15:07:00',7.98885,cluster4
 1.64653 , 2,3,1,9010,' 2014-06-10 16:01:00',2.1431,cluster4
 0.6114 , 5,1,1,370,' 2014-06-20 07:37:00',1.072383,cluster7
 0.6114 , 5,1,1,370,' 2014-06-20 07:37:00',1.072383,cluster7
 0.480633 , 6,3,0,10590,' 2014-05-31 17:59:00',1.61018,cluster7
 0.480633 , 6,3,0,10590,' 2014-05-31 17:59:00',1.61018,cluster7
 0.631703 , 1,1,1,300,' 2014-06-02 07:30:00',1.48722,cluster15
 0.631703 , 1,1,1,300,' 2014-06-02 07:30:00',1.48722,cluster15
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.48183 , 1,3,1,10360,' 2014-05-26 17:36:00',2.20348,cluster7
 0.48183 , 1,3,1,10360,' 2014-05-26 17:36:00',2.20348,cluster7
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.72045 , 3,2,1,6540,' 2014-06-25 13:54:00',4.61865,cluster5
 0.399682 , 4,0,1,15200,' 2014-06-12 22:20:00',0.768383,cluster8
 0.029317 , 0,0,0,19540,' 2014-06-01 02:54:00',0.60245,cluster11
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.07952 , 6,2,0,5190,' 2014-06-07 12:19:00',1.01282,cluster11
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.72045 , 3,2,1,6540,' 2014-06-25 13:54:00',4.61865,cluster5
 0.310313 , 1,0,1,19450,' 2014-05-26 02:45:00',1.29358,cluster11
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 1.46092 , 2,1,1,2250,' 2014-07-01 09:25:00',2.407817,cluster14
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 1.01608 , 5,3,0,12160,' 2014-07-04 19:16:00',2.335433,cluster9
 1.01608 , 5,3,0,12160,' 2014-07-04 19:16:00',2.335433,cluster9
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 1.01608 , 5,3,0,12160,' 2014-07-04 19:16:00',2.335433,cluster9
 1.01608 , 5,3,0,12160,' 2014-07-04 19:16:00',2.335433,cluster9
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 0.727201 , 6,1,0,1010,' 2014-06-14 08:01:00',0.98705,cluster2
 0.727201 , 6,1,0,1010,' 2014-06-14 08:01:00',0.98705,cluster2
 0.56552 , 3,3,1,13500,' 2014-06-04 20:50:00',1.72102,cluster11
 1.52697 , 4,2,1,5120,' 2014-06-19 12:12:00',2.479533,cluster14
 1.52697 , 4,2,1,5120,' 2014-06-19 12:12:00',2.479533,cluster14
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.01608 , 5,3,0,12160,' 2014-07-04 19:16:00',2.335433,cluster9
 1.01608 , 5,3,0,12160,' 2014-07-04 19:16:00',2.335433,cluster9
 0.661768 , 4,2,1,5010,' 2014-06-19 12:01:00',1.80195,cluster11
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 0.727201 , 6,1,0,1010,' 2014-06-14 08:01:00',0.98705,cluster2
 0.727201 , 6,1,0,1010,' 2014-06-14 08:01:00',0.98705,cluster2
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.661768 , 4,2,1,5010,' 2014-06-19 12:01:00',1.80195,cluster11
 1.07148 , 1,1,1,390,' 2014-06-02 07:39:00',1.32378,cluster15
 1.07148 , 1,1,1,390,' 2014-06-02 07:39:00',1.32378,cluster15
 0.051599 , 5,1,1,1070,' 2014-05-30 08:07:00',1.08643,cluster3
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 0.642433 , 4,0,1,14240,' 2014-06-05 21:24:00',0.877083,cluster3
 0.728516 , 5,3,0,12020,' 2014-07-04 19:02:00',1.830733,cluster2
 0.728516 , 5,3,0,12020,' 2014-07-04 19:02:00',1.830733,cluster2
 0.568316 , 3,0,1,14030,' 2014-06-11 21:03:00',1.02345,cluster8
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 0.642433 , 4,0,1,14240,' 2014-06-05 21:24:00',0.877083,cluster3
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.323726 , 2,0,1,15060,' 2014-05-27 22:06:00',1.30112,cluster8
 0.440017 , 6,0,0,15060,' 2014-06-14 22:06:00',1.47655,cluster8
 0.051599 , 5,1,1,1070,' 2014-05-30 08:07:00',1.08643,cluster3
 0.642433 , 4,0,1,14240,' 2014-06-05 21:24:00',0.877083,cluster3
 0.440017 , 6,0,0,15060,' 2014-06-14 22:06:00',1.47655,cluster8
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 2.02002 , 4,1,1,3010,' 2014-07-03 10:01:00',3.44505,cluster5
 1.969 , 0,3,0,9420,' 2014-06-08 16:42:00',2.82325,cluster19
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.74206 , 2,1,1,1000,' 2014-05-27 08:00:00',3.49385,cluster2
 1.74206 , 2,1,1,1000,' 2014-05-27 08:00:00',3.49385,cluster2
 0.75379 , 4,2,1,5560,' 2014-05-29 12:56:00',0.921583,cluster11
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 1.8078 , 5,1,1,30,' 2014-06-20 07:03:00',2.857,cluster7
 1.8078 , 5,1,1,30,' 2014-06-20 07:03:00',2.857,cluster7
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 1.969 , 0,3,0,9420,' 2014-06-08 16:42:00',2.82325,cluster19
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 2.02002 , 4,1,1,3010,' 2014-07-03 10:01:00',3.44505,cluster5
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 1.199 , 3,1,1,2020,' 2014-07-02 09:02:00',2.361183,cluster5
 0.404983 , 5,3,0,11450,' 2014-07-04 18:45:00',2.13995,cluster2
 0.404983 , 5,3,0,11450,' 2014-07-04 18:45:00',2.13995,cluster2
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 0.803018 , 3,1,1,470,' 2014-06-18 07:47:00',1.7659,cluster7
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 0.319343 , 1,0,1,16150,' 2014-05-26 23:15:00',1.18307,cluster8
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.404983 , 5,3,0,11450,' 2014-07-04 18:45:00',2.13995,cluster2
 0.404983 , 5,3,0,11450,' 2014-07-04 18:45:00',2.13995,cluster2
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 1.52303 , 4,1,1,2160,' 2014-07-03 09:16:00',2.609767,cluster19
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 0.044816 , 6,0,0,20240,' 2014-06-28 03:24:00',0.94245,cluster11
 0.404983 , 5,3,0,11450,' 2014-07-04 18:45:00',2.13995,cluster2
 0.404983 , 5,3,0,11450,' 2014-07-04 18:45:00',2.13995,cluster2
 1.199 , 3,1,1,2020,' 2014-07-02 09:02:00',2.361183,cluster5
 0.973983 , 3,1,1,1340,' 2014-07-02 08:34:00',1.795983,cluster5
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.52303 , 4,1,1,2160,' 2014-07-03 09:16:00',2.609767,cluster19
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 1.33822 , 4,2,1,4300,' 2014-06-19 11:30:00',2.815217,cluster14
 1.33822 , 4,2,1,4300,' 2014-06-19 11:30:00',2.815217,cluster14
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.02372 , 5,2,0,6250,' 2014-07-04 13:25:00',1.4066,cluster16
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 1.04535 , 5,3,0,12220,' 2014-07-04 19:22:00',2.234783,cluster9
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 0.803467 , 2,2,1,4050,' 2014-06-10 11:05:00',1.8137,cluster18
 1.33822 , 4,2,1,4300,' 2014-06-19 11:30:00',2.815217,cluster14
 1.33822 , 4,2,1,4300,' 2014-06-19 11:30:00',2.815217,cluster14
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 0.659084 , 5,1,1,1190,' 2014-06-20 08:19:00',1.112367,cluster7
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 1.33822 , 4,2,1,4300,' 2014-06-19 11:30:00',2.815217,cluster14
 1.33822 , 4,2,1,4300,' 2014-06-19 11:30:00',2.815217,cluster14
 0.1932 , 6,3,0,12000,' 2014-07-05 19:00:00',0.6031,cluster17
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.1932 , 6,3,0,12000,' 2014-07-05 19:00:00',0.6031,cluster17
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.91475 , 3,1,1,220,' 2014-06-18 07:22:00',1.268217,cluster2
 0.631703 , 1,1,1,300,' 2014-06-02 07:30:00',1.48722,cluster15
 0.631703 , 1,1,1,300,' 2014-06-02 07:30:00',1.48722,cluster15
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 1.7771 , 4,1,1,2200,' 2014-07-03 09:20:00',6.742183,cluster19
 1.86027 , 1,3,1,8070,' 2014-06-09 15:07:00',7.98885,cluster4
 0.1932 , 6,3,0,12000,' 2014-07-05 19:00:00',0.6031,cluster17
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 1.7771 , 4,1,1,2200,' 2014-07-03 09:20:00',6.742183,cluster19
 0 , 2,2,1,5300,' 2014-06-10 12:30:00',1.51675,cluster8
 0.556133 , 0,1,0,1190,' 2014-06-22 08:19:00',0.692383,cluster2
 0.556133 , 0,1,0,1190,' 2014-06-22 08:19:00',0.692383,cluster2
 0.48183 , 1,3,1,10360,' 2014-05-26 17:36:00',2.20348,cluster7
 0.48183 , 1,3,1,10360,' 2014-05-26 17:36:00',2.20348,cluster7
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 1.67095 , 4,2,1,6190,' 2014-07-03 13:19:00',2.57705,cluster4
 1.86027 , 1,3,1,8070,' 2014-06-09 15:07:00',7.98885,cluster4
 1.7771 , 4,1,1,2200,' 2014-07-03 09:20:00',6.742183,cluster19
 0.97395 , 2,2,1,4030,' 2014-06-10 11:03:00',1.9961,cluster18
 0.560549 , 3,2,1,6130,' 2014-06-18 13:13:00',0.644083,cluster11
 0.48183 , 1,3,1,10360,' 2014-05-26 17:36:00',2.20348,cluster7
 0.48183 , 1,3,1,10360,' 2014-05-26 17:36:00',2.20348,cluster7
 1.85077 , 4,1,1,2210,' 2014-07-03 09:21:00',7.9042,cluster19
 1.67095 , 4,2,1,6190,' 2014-07-03 13:19:00',2.57705,cluster4
 0.683803 , 6,0,0,16150,' 2014-05-31 23:15:00',1.5349,cluster3
 1.7771 , 4,1,1,2200,' 2014-07-03 09:20:00',6.742183,cluster19
 0.074554 , 6,2,0,5180,' 2014-06-07 12:18:00',1.01332,cluster11
 1.72045 , 3,2,1,6540,' 2014-06-25 13:54:00',4.61865,cluster5
 0.819667 , 6,3,0,11450,' 2014-07-05 18:45:00',1.214883,cluster2
 0.819667 , 6,3,0,11450,' 2014-07-05 18:45:00',1.214883,cluster2
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.271234 , 1,1,1,2110,' 2014-06-23 09:11:00',1.282967,cluster11
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.077407 , 1,0,1,16500,' 2014-05-26 23:50:00',1.78935,cluster17
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.72045 , 3,2,1,6540,' 2014-06-25 13:54:00',4.61865,cluster5
 0.819667 , 6,3,0,11450,' 2014-07-05 18:45:00',1.214883,cluster2
 0.819667 , 6,3,0,11450,' 2014-07-05 18:45:00',1.214883,cluster2
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0 , 5,3,1,11590,' 2014-06-27 18:59:00',1.262583,cluster11
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.479267 , 1,2,1,5180,' 2014-06-09 12:18:00',1.65135,cluster9
 0.077407 , 1,0,1,16500,' 2014-05-26 23:50:00',1.78935,cluster17
 0 , 5,0,1,15110,' 2014-06-27 22:11:00',0.863233,cluster11
 0.819667 , 6,3,0,11450,' 2014-07-05 18:45:00',1.214883,cluster2
 0.819667 , 6,3,0,11450,' 2014-07-05 18:45:00',1.214883,cluster2
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0 , 0,0,1,17360,' 2014-06-29 00:36:00',0.869633,cluster11
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.077407 , 1,0,1,16500,' 2014-05-26 23:50:00',1.78935,cluster17
 1.16807 , 3,1,1,1500,' 2014-07-02 08:50:00',1.725783,cluster5
 0.767363 , 6,1,0,80,' 2014-06-07 07:08:00',1.03138,cluster7
 0.767363 , 6,1,0,80,' 2014-06-07 07:08:00',1.03138,cluster7
 1.5386 , 4,2,1,5180,' 2014-06-19 12:18:00',2.475967,cluster14
 1.5386 , 4,2,1,5180,' 2014-06-19 12:18:00',2.475967,cluster14
 2.00887 , 1,3,1,10280,' 2014-06-23 17:28:00',3.169633,cluster16
 1.5386 , 4,2,1,5180,' 2014-06-19 12:18:00',2.475967,cluster14
 1.5386 , 4,2,1,5180,' 2014-06-19 12:18:00',2.475967,cluster14
 1.47923 , 2,1,1,1380,' 2014-07-01 08:38:00',1.9322,cluster14
 1.47923 , 2,1,1,1380,' 2014-07-01 08:38:00',1.9322,cluster14
 1.47923 , 2,1,1,1380,' 2014-07-01 08:38:00',1.9322,cluster14
 1.47923 , 2,1,1,1380,' 2014-07-01 08:38:00',1.9322,cluster14
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 1.47923 , 2,1,1,1380,' 2014-07-01 08:38:00',1.9322,cluster14
 1.47923 , 2,1,1,1380,' 2014-07-01 08:38:00',1.9322,cluster14
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 0.728516 , 5,3,0,12020,' 2014-07-04 19:02:00',1.830733,cluster2
 0.728516 , 5,3,0,12020,' 2014-07-04 19:02:00',1.830733,cluster2
 0.344912 , 6,3,0,10380,' 2014-05-31 17:38:00',1.50178,cluster15
 0.344912 , 6,3,0,10380,' 2014-05-31 17:38:00',1.50178,cluster15
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 1.46237 , 2,3,1,8310,' 2014-06-03 15:31:00',2.4996,cluster8
 0.634417 , 0,1,0,0,' 2014-06-08 07:00:00',0.81185,cluster8
 1.52822 , 5,2,0,6100,' 2014-07-04 13:10:00',2.017833,cluster4
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 0.344912 , 6,3,0,10380,' 2014-05-31 17:38:00',1.50178,cluster15
 0.344912 , 6,3,0,10380,' 2014-05-31 17:38:00',1.50178,cluster15
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.157984 , 3,3,1,9420,' 2014-06-11 16:42:00',0.629417,cluster8
 0.642433 , 4,0,1,14240,' 2014-06-05 21:24:00',0.877083,cluster3
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 0.440804 , 4,1,1,260,' 2014-05-29 07:26:00',1.0149,cluster2
 1.2012 , 3,1,1,1430,' 2014-07-02 08:43:00',1.483983,cluster5
 1.52822 , 5,2,0,6100,' 2014-07-04 13:10:00',2.017833,cluster4
 0.947433 , 2,2,1,4040,' 2014-06-10 11:04:00',1.966617,cluster18
 0.611816 , 5,1,1,1210,' 2014-06-20 08:21:00',1.063317,cluster7
 0.611816 , 5,1,1,1210,' 2014-06-20 08:21:00',1.063317,cluster7
 2.67513 , 0,0,1,16080,' 2014-06-29 23:08:00',3.41925,cluster16
 0.051599 , 5,1,1,1070,' 2014-05-30 08:07:00',1.08643,cluster3
 0.056233 , 0,3,1,11170,' 2014-06-29 18:17:00',0.8392,cluster11
 2.24922 , 3,3,1,7130,' 2014-06-25 14:13:00',2.524683,cluster19
 0.728516 , 5,3,0,12020,' 2014-07-04 19:02:00',1.830733,cluster2
 0.728516 , 5,3,0,12020,' 2014-07-04 19:02:00',1.830733,cluster2
 0.642433 , 4,0,1,14240,' 2014-06-05 21:24:00',0.877083,cluster3
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 1.28873 , 4,2,1,5530,' 2014-07-03 12:53:00',1.841233,cluster8
 2.24922 , 3,3,1,7130,' 2014-06-25 14:13:00',2.524683,cluster19
 2.02002 , 4,1,1,3010,' 2014-07-03 10:01:00',3.44505,cluster5
 1.52822 , 5,2,0,6100,' 2014-07-04 13:10:00',2.017833,cluster4
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.079707 , 6,0,0,21160,' 2014-05-31 04:16:00',0.539167,cluster11
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 2.24922 , 3,3,1,7130,' 2014-06-25 14:13:00',2.524683,cluster19
 2.02002 , 4,1,1,3010,' 2014-07-03 10:01:00',3.44505,cluster5
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.973983 , 3,1,1,1340,' 2014-07-02 08:34:00',1.795983,cluster5
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 0.475 , 0,0,0,15540,' 2014-05-25 22:54:00',0.855783,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 0.973983 , 3,1,1,1340,' 2014-07-02 08:34:00',1.795983,cluster5
 2.24922 , 3,3,1,7130,' 2014-06-25 14:13:00',2.524683,cluster19
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.42845 , 5,3,0,12250,' 2014-07-04 19:25:00',2.5905,cluster9
 1.199 , 3,1,1,2020,' 2014-07-02 09:02:00',2.361183,cluster5
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 1.9175 , 1,3,1,10280,' 2014-05-26 17:28:00',3.12318,cluster15
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 0.455887 , 6,3,0,11010,' 2014-05-31 18:01:00',1.60763,cluster7
 2.18837 , 4,1,1,2270,' 2014-07-03 09:27:00',5.27585,cluster19
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.973983 , 3,1,1,1340,' 2014-07-02 08:34:00',1.795983,cluster5
 0.309817 , 0,3,0,11270,' 2014-06-15 18:27:00',1.851483,cluster16
 0.43627 , 1,0,1,15500,' 2014-05-26 22:50:00',1.46478,cluster8
 1.42935 , 4,1,1,2150,' 2014-07-03 09:15:00',2.683267,cluster19
 0.973983 , 3,1,1,1340,' 2014-07-02 08:34:00',1.795983,cluster5
 0 , 2,2,1,4260,' 2014-06-10 11:26:00',1.65545,cluster8
 0.973983 , 3,1,1,1340,' 2014-07-02 08:34:00',1.795983,cluster5
