refinedUse, dow, phase, dType, Time, Date & Time, use [kW], Cluster
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 1.04802 , 5,1,0,2190,' 2014-07-04 09:19:00',2.179583,cluster3
 0 , 3,1,1,1440,' 2014-05-28 08:44:00',2.75763,cluster11
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 1.02888 , 5,1,0,1440,' 2014-07-04 08:44:00',1.811817,cluster11
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 1.2092 , 1,2,1,5510,' 2014-06-09 12:51:00',2.3786,cluster11
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.516334 , 4,0,1,22080,' 2014-07-03 05:08:00',1.24155,cluster8
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.516334 , 4,0,1,22080,' 2014-07-03 05:08:00',1.24155,cluster8
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.412247 , 3,3,1,10030,' 2014-06-04 17:03:00',1.62653,cluster11
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 0.428053 , 1,0,1,15440,' 2014-05-26 22:44:00',1.4583,cluster8
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.412247 , 3,3,1,10030,' 2014-06-04 17:03:00',1.62653,cluster11
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 0.428053 , 1,0,1,15440,' 2014-05-26 22:44:00',1.4583,cluster8
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.412247 , 3,3,1,10030,' 2014-06-04 17:03:00',1.62653,cluster11
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 0.428053 , 1,0,1,15440,' 2014-05-26 22:44:00',1.4583,cluster8
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.514818 , 4,0,1,22070,' 2014-07-03 05:07:00',1.26975,cluster8
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 0.424534 , 1,0,1,15430,' 2014-05-26 22:43:00',1.46135,cluster8
 1.05055 , 3,1,1,1320,' 2014-07-02 08:32:00',1.876383,cluster3
 0.514818 , 4,0,1,22070,' 2014-07-03 05:07:00',1.26975,cluster8
 0.424534 , 1,0,1,15430,' 2014-05-26 22:43:00',1.46135,cluster8
 0.538188 , 3,3,1,10290,' 2014-06-04 17:29:00',2.20762,cluster11
 0.424534 , 1,0,1,15430,' 2014-05-26 22:43:00',1.46135,cluster8
 0.538188 , 3,3,1,10290,' 2014-06-04 17:29:00',2.20762,cluster11
 0.44597 , 1,0,1,15420,' 2014-05-26 22:42:00',1.4767,cluster8
 2.27423 , 1,1,1,220,' 2014-06-09 07:22:00',2.652917,cluster2
 0.538188 , 3,3,1,10290,' 2014-06-04 17:29:00',2.20762,cluster11
 0.44597 , 1,0,1,15420,' 2014-05-26 22:42:00',1.4767,cluster8
 2.27423 , 1,1,1,220,' 2014-06-09 07:22:00',2.652917,cluster2
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.594383 , 1,3,1,9040,' 2014-06-09 16:04:00',3.634333,cluster8
 0.44597 , 1,0,1,15420,' 2014-05-26 22:42:00',1.4767,cluster8
 2.27423 , 1,1,1,220,' 2014-06-09 07:22:00',2.652917,cluster2
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.167534 , 0,0,0,22190,' 2014-06-15 05:19:00',0.917967,cluster8
 0.048467 , 3,3,1,9250,' 2014-06-04 16:25:00',0.841767,cluster11
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.0257 , 1,2,1,4190,' 2014-06-02 11:19:00',1.05215,cluster8
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0 , 4,0,1,18070,' 2014-06-05 01:07:00',0.973117,cluster11
 0.048467 , 3,3,1,9250,' 2014-06-04 16:25:00',0.841767,cluster11
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.3961 , 3,0,1,18440,' 2014-06-18 01:44:00',1.916133,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0 , 4,0,1,18070,' 2014-06-05 01:07:00',0.973117,cluster11
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 1.03312 , 6,3,0,10140,' 2014-06-21 17:14:00',1.877067,cluster8
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0 , 6,0,0,18070,' 2014-06-07 01:07:00',0.9912,cluster11
 1.03312 , 6,3,0,10140,' 2014-06-21 17:14:00',1.877067,cluster8
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0 , 6,0,0,18070,' 2014-06-07 01:07:00',0.9912,cluster11
 1.03312 , 6,3,0,10140,' 2014-06-21 17:14:00',1.877067,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0 , 6,0,0,18070,' 2014-06-07 01:07:00',0.9912,cluster11
 0.155417 , 6,0,0,19160,' 2014-06-14 02:16:00',1.162133,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.053149 , 1,0,1,18470,' 2014-06-16 01:47:00',1.616533,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.189316 , 3,3,1,9030,' 2014-06-11 16:03:00',1.060583,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 0.695666 , 0,1,0,3500,' 2014-06-08 10:50:00',1.716133,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 0.695666 , 0,1,0,3500,' 2014-06-08 10:50:00',1.716133,cluster8
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0 , 6,0,0,18060,' 2014-06-07 01:06:00',0.99295,cluster11
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0 , 6,0,0,18060,' 2014-06-07 01:06:00',0.99295,cluster11
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.846599 , 5,1,1,420,' 2014-06-20 07:42:00',1.314733,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.846599 , 5,1,1,420,' 2014-06-20 07:42:00',1.314733,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.846599 , 5,1,1,420,' 2014-06-20 07:42:00',1.314733,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.846599 , 5,1,1,420,' 2014-06-20 07:42:00',1.314733,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.846599 , 5,1,1,420,' 2014-06-20 07:42:00',1.314733,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0 , 4,3,1,9450,' 2014-06-12 16:45:00',0.989183,cluster11
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0 , 4,3,1,9450,' 2014-06-12 16:45:00',0.989183,cluster11
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 0.6218 , 0,0,0,23320,' 2014-06-08 06:32:00',1.03255,cluster8
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 0 , 0,0,0,18470,' 2014-06-01 01:47:00',0.958867,cluster11
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 0.605351 , 3,0,1,20580,' 2014-07-02 03:58:00',1.4637,cluster8
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0 , 4,3,1,10030,' 2014-06-12 17:03:00',1.063533,cluster11
 1.32913 , 1,3,1,8130,' 2014-06-09 15:13:00',4.394067,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0 , 4,3,1,10030,' 2014-06-12 17:03:00',1.063533,cluster11
 1.32913 , 1,3,1,8130,' 2014-06-09 15:13:00',4.394067,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0 , 4,3,1,10030,' 2014-06-12 17:03:00',1.063533,cluster11
 0.245034 , 0,3,0,11130,' 2014-06-15 18:13:00',1.339017,cluster8
 1.32913 , 1,3,1,8130,' 2014-06-09 15:13:00',4.394067,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.08625 , 4,1,1,1450,' 2014-06-19 08:45:00',1.8078,cluster11
 0.192218 , 6,3,0,9440,' 2014-06-21 16:44:00',1.21225,cluster8
 1.32913 , 1,3,1,8130,' 2014-06-09 15:13:00',4.394067,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 1.08625 , 4,1,1,1450,' 2014-06-19 08:45:00',1.8078,cluster11
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 0.397616 , 6,3,0,9230,' 2014-06-21 16:23:00',0.57,cluster8
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 1.72408 , 4,2,1,5200,' 2014-07-03 12:20:00',2.628817,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.23502 , 4,1,1,1300,' 2014-05-29 08:30:00',0.613717,cluster11
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 1.72408 , 4,2,1,5200,' 2014-07-03 12:20:00',2.628817,cluster4
 1.0894 , 2,2,1,4020,' 2014-06-10 11:02:00',2.110917,cluster18
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 1.72408 , 4,2,1,5200,' 2014-07-03 12:20:00',2.628817,cluster4
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 1.72408 , 4,2,1,5200,' 2014-07-03 12:20:00',2.628817,cluster4
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 1.72408 , 4,2,1,5200,' 2014-07-03 12:20:00',2.628817,cluster4
 1.04802 , 5,1,0,2190,' 2014-07-04 09:19:00',2.179583,cluster3
 0.675368 , 5,1,1,130,' 2014-06-20 07:13:00',1.12885,cluster7
 1.04802 , 5,1,0,2190,' 2014-07-04 09:19:00',2.179583,cluster3
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 1.04802 , 5,1,0,2190,' 2014-07-04 09:19:00',2.179583,cluster3
 1.02888 , 5,1,0,1440,' 2014-07-04 08:44:00',1.811817,cluster11
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 1.02888 , 5,1,0,1440,' 2014-07-04 08:44:00',1.811817,cluster11
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 0.413718 , 0,1,0,1090,' 2014-06-22 08:09:00',1.159417,cluster2
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.413718 , 0,1,0,1090,' 2014-06-22 08:09:00',1.159417,cluster2
 1.5298 , 1,0,1,16370,' 2014-05-26 23:37:00',3.11155,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.413718 , 0,1,0,1090,' 2014-06-22 08:09:00',1.159417,cluster2
 0.424033 , 0,1,0,340,' 2014-06-22 07:34:00',0.916467,cluster8
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 0.641084 , 4,0,1,20260,' 2014-06-19 03:26:00',2.181417,cluster8
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.413718 , 0,1,0,1090,' 2014-06-22 08:09:00',1.159417,cluster2
 0.424033 , 0,1,0,340,' 2014-06-22 07:34:00',0.916467,cluster8
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 1.51068 , 1,0,1,16360,' 2014-05-26 23:36:00',3.11962,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.413718 , 0,1,0,1090,' 2014-06-22 08:09:00',1.159417,cluster2
 0.424033 , 0,1,0,340,' 2014-06-22 07:34:00',0.916467,cluster8
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 1.51068 , 1,0,1,16360,' 2014-05-26 23:36:00',3.11962,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.568401 , 6,0,0,15240,' 2014-06-14 22:24:00',1.02015,cluster8
 2.07325 , 5,3,1,10340,' 2014-05-30 17:34:00',2.91595,cluster15
 1.51068 , 1,0,1,16360,' 2014-05-26 23:36:00',3.11962,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.330923 , 3,1,1,1420,' 2014-05-28 08:42:00',3.18407,cluster11
 0.256499 , 3,3,1,8590,' 2014-06-11 15:59:00',0.42075,cluster8
 1.51068 , 1,0,1,16360,' 2014-05-26 23:36:00',3.11962,cluster17
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0 , 4,3,1,10470,' 2014-06-26 17:47:00',1.08945,cluster11
 0.254151 , 3,3,1,8580,' 2014-06-11 15:58:00',0.420917,cluster8
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.226183 , 6,3,0,11050,' 2014-07-05 18:05:00',1.20575,cluster11
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.4396 , 6,1,0,1140,' 2014-06-14 08:14:00',1.08995,cluster16
 0.226183 , 6,3,0,11050,' 2014-07-05 18:05:00',1.20575,cluster11
 0 , 6,0,0,20080,' 2014-06-28 03:08:00',1.34725,cluster11
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 0.162484 , 0,0,0,22180,' 2014-06-15 05:18:00',0.897517,cluster8
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.24975 , 4,1,1,2580,' 2014-07-03 09:58:00',3.648967,cluster5
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 0.056335 , 5,2,1,5260,' 2014-06-20 12:26:00',0.585067,cluster11
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 0.056335 , 5,2,1,5260,' 2014-06-20 12:26:00',0.585067,cluster11
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 2.20453 , 3,3,1,7100,' 2014-06-25 14:10:00',2.475483,cluster19
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.97975 , 2,3,1,9290,' 2014-06-10 16:29:00',2.453,cluster4
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.29357 , 1,2,1,6100,' 2014-06-09 13:10:00',1.977933,cluster11
 0.514167 , 6,1,0,1320,' 2014-06-21 08:32:00',1.73255,cluster7
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.467543 , 6,3,0,10530,' 2014-05-31 17:53:00',1.61767,cluster7
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.467543 , 6,3,0,10530,' 2014-05-31 17:53:00',1.61767,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.467543 , 6,3,0,10530,' 2014-05-31 17:53:00',1.61767,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.467543 , 6,3,0,10530,' 2014-05-31 17:53:00',1.61767,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0 , 6,0,0,18060,' 2014-06-07 01:06:00',0.99295,cluster11
 0.467543 , 6,3,0,10530,' 2014-05-31 17:53:00',1.61767,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.467543 , 6,3,0,10530,' 2014-05-31 17:53:00',1.61767,cluster7
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 0.649517 , 4,0,1,14360,' 2014-06-05 21:36:00',0.8138,cluster3
 0.527033 , 6,3,0,10530,' 2014-07-05 17:53:00',1.67275,cluster11
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.07427 , 2,2,1,4010,' 2014-06-10 11:01:00',2.123217,cluster18
 1.13788 , 5,1,0,2400,' 2014-07-04 09:40:00',2.893933,cluster3
 0.527033 , 6,3,0,10530,' 2014-07-05 17:53:00',1.67275,cluster11
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 1.13788 , 5,1,0,2400,' 2014-07-04 09:40:00',2.893933,cluster3
 0.015216 , 5,2,1,5560,' 2014-06-20 12:56:00',0.763967,cluster11
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 0.245751 , 3,3,1,9020,' 2014-06-11 16:02:00',0.4216,cluster8
 0.375283 , 6,1,0,1150,' 2014-06-14 08:15:00',1.001617,cluster16
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 0.458118 , 1,0,1,19430,' 2014-06-16 02:43:00',2.020967,cluster8
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.3958 , 4,0,1,14590,' 2014-06-12 21:59:00',1.079067,cluster8
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0 , 0,0,0,18470,' 2014-06-01 01:47:00',0.958867,cluster11
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.577116 , 3,0,1,20390,' 2014-07-02 03:39:00',1.554933,cluster8
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.685399 , 5,1,1,410,' 2014-06-20 07:41:00',1.13835,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.685399 , 5,1,1,410,' 2014-06-20 07:41:00',1.13835,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 2.82128 , 0,3,0,9560,' 2014-06-08 16:56:00',3.35045,cluster19
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.685399 , 5,1,1,410,' 2014-06-20 07:41:00',1.13835,cluster7
 1.31033 , 5,1,0,2020,' 2014-07-04 09:02:00',2.439467,cluster3
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
 0.685399 , 5,1,1,410,' 2014-06-20 07:41:00',1.13835,cluster7
 0.403966 , 0,1,0,520,' 2014-06-22 07:52:00',1.590867,cluster2
 1.1617 , 5,2,0,6210,' 2014-07-04 13:21:00',1.554517,cluster16
