@relation mainK-timed-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R5

@attribute 'dow ' {0,1,2,3,4,5,6}
@attribute ' phase ' {0,1,2,3}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1}
@attribute '04:LivingRoomOutlets* [kVA]' {0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]' {0,1}
@attribute '07:LivingRoomPatioLights* [kVA]' {0,1}
@attribute '08:GuestBathHallLights* [kVA]' {0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]' {0,1}
@attribute '16:DisposalDishwasher* [kVA]' {0,1}
@attribute '17:Microwave* [kVA]' {0,1}
@attribute '18:KitchenLights* [kVA]' {0,1}
@attribute '19:BedroomOutlets* [kVA]' {0,1}
@attribute '20:BedroomLights* [kVA]' {0,1}
@attribute '21:MasterOutlets* [kVA]' {0,1}
@attribute '22:MasterLights* [kVA]' {0,1}
@attribute '24:CounterOutlets1* [kVA]' {0,1}
@attribute '25:CounterOutlets2* [kVA]' {0,1}
@attribute '26:KitchenOutlets* [kVA]' {0,1}

@data
4,2,1,4320,2.006917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4310,1.988517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4300,1.971967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4290,1.966417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4280,1.49105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4270,1.579617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4260,1.587217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4250,2.349567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4240,2.366417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4230,2.350917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4220,2.622933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,1,4210,3.755133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,1,4200,3.761133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,1,4190,3.763717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,1,4180,2.301017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,2,1,4170,1.9494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4160,1.94315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4150,2.735833,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4140,2.691217,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4130,2.6107,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4120,2.50345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4110,2.474667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,4100,2.590833,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4090,2.664483,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4080,2.599283,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4070,2.112,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4060,1.40645,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4050,1.300183,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4040,1.870783,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4030,2.227467,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4020,2.252683,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4010,2.24825,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2,1,4000,2.5068,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4,1,1,3590,3.358883,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4,1,1,3580,2.771867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,3570,2.764883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,3560,3.0725,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,3550,3.569083,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,3540,3.571183,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,1,3530,2.5098,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,1,3520,1.9888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,3510,1.70325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,1,3500,1.23795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,1,1,3490,1.381483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,1,1,3480,1.58445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1,3470,1.929933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,3460,2.110633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3450,2.286517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3440,2.661233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3430,2.0482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3420,1.911633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3410,1.918517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3400,2.624333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3390,2.789067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3380,2.850233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3370,2.827317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3360,2.788333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3350,2.448017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3340,2.061483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3330,2.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3320,2.500583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3310,2.989317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3300,2.985417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3290,2.9533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3280,2.951683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3270,3.055383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3260,3.292083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3250,2.833233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3240,2.552833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3230,2.537067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3220,3.099817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3210,3.24135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3200,3.17785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3190,3.102083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3180,3.097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3170,3.08685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3160,2.99575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
4,1,1,3150,2.708383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3140,2.226283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3130,2.289883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3120,2.560433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3110,3.013567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4,1,1,3100,3.229283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3090,3.730333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3080,3.72905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3070,3.514167,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3060,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3050,2.947367,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3040,2.943517,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3030,2.9184,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3020,2.898833,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3010,3.269033,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,3000,2.736517,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2590,2.235533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2580,2.212883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2570,2.795233,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2560,2.966767,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2550,2.967417,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2540,2.731817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2530,2.930783,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2520,2.891667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2510,2.415433,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2500,2.281817,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
4,1,1,2490,1.90425,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
4,1,1,2480,2.068467,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2470,2.56015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2460,2.72585,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2450,3.031283,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2440,2.994517,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2430,2.7536,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2420,2.11695,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2410,1.83755,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2400,1.846167,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2390,2.363633,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2380,2.552367,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2370,2.794083,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2360,2.923517,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2350,2.879033,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2340,2.43345,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2330,1.95935,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2320,1.6876,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2310,1.6835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2300,2.193333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2290,2.60165,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2280,2.846733,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2270,2.81585,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2260,2.443167,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2250,2.690967,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2240,2.052817,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2230,2.071933,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2220,2.239683,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2210,2.899817,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2200,3.084833,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2190,3.288333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2180,3.232867,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2170,2.84955,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2160,2.639583,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2150,1.9739,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2140,1.970533,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2130,2.205417,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2120,2.779883,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2110,2.736733,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2100,3.162333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2090,3.053183,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2080,2.936033,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2070,2.4778,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2060,2.083867,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2050,2.16115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2040,2.179017,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2030,2.448467,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2020,2.45065,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
4,1,1,2010,2.740433,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,2000,2.7798,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,1590,2.60085,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
4,1,1,1580,1.764217,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1570,1.380383,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1560,1.3656,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1550,1.460133,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1540,1.729917,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1530,1.723817,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1520,1.97985,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1510,1.98715,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1500,1.84405,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1490,1.59835,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1480,0.876867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1470,0.855533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1460,0.866367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1450,1.652983,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1440,1.70035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1430,2.037367,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1420,2.04225,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1410,1.842433,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4,1,1,1400,1.652467,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1390,1.5943,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1380,1.583833,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1370,1.565467,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1360,1.53425,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1350,1.6845,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1340,1.8237,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1330,1.656667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1320,1.117083,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1310,0.781267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4,1,1,1300,0.696983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1290,0.930133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1280,0.5432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1270,1.058283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1260,0.950933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1250,0.636117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1240,0.94065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1230,0.97125,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1220,1.104967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1210,0.831683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1200,0.8267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1190,1.372,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1180,1.329717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1170,1.402317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,1,1160,1.12775,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,1150,1.239533,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1140,1.589783,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,1130,1.449617,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1120,1.6912,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,1110,1.836583,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1100,1.809633,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1090,1.6548,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,1080,1.450917,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1070,1.671167,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,1060,1.4553,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1050,1.490533,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1040,1.75635,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,1030,1.840733,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1020,1.564833,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,1010,1.009033,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,1000,1.010583,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,590,1.177,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,580,0.768133,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,570,1.059033,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,1,1,560,1.451967,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4,1,1,550,1.0759,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,1,540,1.436967,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
4,1,1,530,0.93675,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4,1,1,520,1.12915,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
4,1,1,510,2.032517,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
4,1,1,500,2.524033,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
4,1,1,490,2.94945,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
4,1,1,480,2.277083,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
4,1,1,470,1.591367,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
4,1,1,460,1.506983,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4,1,1,450,1.205667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4,1,1,440,1.328683,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
4,1,1,430,1.153583,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4,1,1,420,1.336833,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
4,1,1,410,1.159617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4,1,1,400,1.161183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,390,1.577283,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4,1,1,380,1.6945,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,370,1.971233,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4,1,1,360,1.61355,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,350,1.4869,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,340,1.685283,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4,1,1,330,1.500583,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,320,1.689617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4,1,1,310,1.514183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,300,1.560067,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,290,1.755533,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4,1,1,280,1.914633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,1,1,270,2.14825,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
